run,step,score
1648,461,110.0
1649,712,235.0
1650,647,140.0
1651,500,80.0
1652,888,185.0
1653,699,310.0
1654,644,195.0
1655,653,175.0
1656,1162,355.0
1657,1095,285.0
1658,781,120.0
1659,1136,230.0
1660,529,10.0
1661,631,85.0
1662,949,255.0
1663,1011,250.0
1664,487,100.0
1665,767,55.0
1666,899,230.0
1667,470,55.0
1668,790,260.0
1669,1678,955.0
1670,678,160.0
1671,988,260.0
1672,881,280.0
1673,491,115.0
1674,925,400.0
1675,1026,265.0
1676,380,80.0
1677,622,130.0
1678,627,105.0
1679,549,35.0
1680,674,140.0
1681,916,230.0
1682,628,160.0
1683,1362,395.0
1684,1070,220.0
1685,342,95.0
1686,601,80.0
1687,371,75.0
1688,620,125.0
1689,963,175.0
1690,387,20.0
1691,688,190.0
1692,1156,285.0
1693,601,130.0
1694,783,185.0
1695,811,230.0
1696,789,290.0
1697,661,110.0
1698,1051,215.0
1699,524,110.0
1700,489,170.0
1701,950,230.0
1702,1430,565.0
1703,1041,235.0
1704,482,140.0
1705,500,30.0
1706,508,45.0
1707,784,170.0
1708,625,125.0
1709,1309,625.0
1710,1766,755.0
1711,976,395.0
1712,634,110.0
1713,670,210.0
1714,774,170.0
1715,690,130.0
1716,487,85.0
1717,837,140.0
1718,456,70.0
1719,654,245.0
1720,1334,245.0
1721,669,160.0
1722,644,155.0
1723,1139,380.0
1724,798,255.0
1725,672,200.0
1726,677,235.0
1727,640,150.0
1728,774,210.0
1729,831,120.0
1730,891,255.0
1731,490,50.0
1732,529,10.0
1733,633,80.0
1734,622,135.0
1735,383,100.0
1736,960,370.0
1737,961,255.0
1738,974,140.0
1739,652,135.0
1740,621,110.0
1741,1014,175.0
1742,367,80.0
1743,1048,155.0
1744,896,170.0
1745,677,415.0
1746,640,140.0
1747,862,275.0
1748,659,105.0
1749,639,155.0
1750,969,280.0
1751,897,295.0
1752,977,160.0
1753,681,190.0
1754,692,50.0
1755,320,30.0
1756,439,80.0
1757,376,70.0
1758,692,165.0
1759,639,120.0
1760,325,35.0
1761,707,120.0
1762,1657,390.0
1763,1230,425.0
1764,564,155.0
1765,343,50.0
1766,841,275.0
1767,692,260.0
1768,1089,310.0
1769,700,120.0
1770,372,120.0
1771,640,145.0
1772,592,80.0
1773,988,490.0
1774,543,125.0
1775,470,85.0
1776,604,105.0
1777,967,510.0
1778,498,130.0
1779,672,145.0
1780,1281,675.0
1781,697,170.0
1782,650,180.0
1783,890,350.0
1784,644,110.0
1785,882,270.0
1786,639,210.0
1787,839,450.0
1788,394,30.0
1789,632,130.0
1790,353,120.0
1791,629,95.0
1792,825,240.0
1793,772,120.0
1794,1021,295.0
1795,1274,325.0
1796,850,210.0
1797,1139,610.0
1798,611,95.0
1799,602,155.0
1800,653,180.0
1801,470,105.0
1802,440,80.0
1803,824,170.0
1804,346,45.0
1805,481,50.0
1806,942,180.0
1807,631,155.0
1808,921,190.0
1809,953,190.0
1810,1242,410.0
1811,521,55.0
1812,532,55.0
1813,952,245.0
1814,1101,220.0
1815,522,45.0
1816,1200,300.0
1817,843,180.0
1818,1421,225.0
1819,391,80.0
1820,683,125.0
1821,778,180.0
1822,505,35.0
1823,641,110.0
1824,1209,235.0
1825,982,350.0
1826,634,185.0
1827,740,135.0
1828,1055,330.0
1829,1407,420.0
1830,609,165.0
1831,1089,455.0
1832,303,15.0
1833,877,190.0
1834,496,20.0
1835,950,355.0
1836,906,435.0
1837,617,130.0
1838,390,45.0
1839,647,140.0
1840,691,160.0
1841,1141,390.0
1842,1017,295.0
1843,1527,635.0
1844,686,50.0
1845,932,180.0
1846,716,220.0
1847,457,60.0
1848,984,245.0
1849,445,145.0
1850,1391,480.0
1851,392,15.0
1852,631,115.0
1853,1241,370.0
1854,857,450.0
1855,845,125.0
1856,646,155.0
1857,706,110.0
1858,664,110.0
1859,799,155.0
1860,622,105.0
1861,572,110.0
1862,1285,415.0
1863,358,15.0
1864,496,70.0
1865,638,140.0
1866,499,55.0
1867,879,180.0
1868,743,235.0
1869,753,180.0
1870,789,160.0
1871,640,110.0
1872,696,180.0
1873,369,80.0
1874,982,260.0
1875,477,80.0
1876,439,45.0
1877,625,110.0
1878,625,125.0
1879,340,75.0
1880,998,155.0
1881,1110,405.0
1882,386,60.0
1883,1120,280.0
1884,882,145.0
1885,784,160.0
1886,696,205.0
1887,661,120.0
1888,671,135.0
1889,681,185.0
1890,520,110.0
1891,409,45.0
1892,788,315.0
1893,683,160.0
1894,525,65.0
1895,794,160.0
1896,662,205.0
1897,1038,315.0
1898,886,190.0
1899,487,70.0
1900,718,145.0
1901,622,150.0
1902,947,270.0
1903,857,345.0
1904,684,135.0
1905,1518,565.0
1906,467,100.0
1907,1016,210.0
1908,1111,215.0
1909,730,185.0
1910,1026,455.0
1911,627,110.0
1912,353,35.0
1913,470,70.0
1914,1164,275.0
1915,1236,175.0
1916,1257,180.0
1917,680,230.0
1918,471,80.0
1919,915,280.0
1920,654,115.0
1921,590,160.0
1922,507,90.0
1923,1004,235.0
1924,1081,335.0
1925,663,145.0
1926,995,220.0
1927,733,165.0
1928,582,150.0
1929,503,65.0
1930,682,195.0
1931,1124,315.0
1932,1049,415.0
1933,650,170.0
1934,543,100.0
1935,606,90.0
1936,663,130.0
1937,374,55.0
1938,838,180.0
1939,328,5.0
1940,693,135.0
1941,626,205.0
1942,1403,450.0
1943,565,80.0
1944,686,155.0
1945,1119,270.0
1946,676,100.0
1947,515,135.0
1948,689,130.0
1949,465,55.0
1950,371,105.0
1951,1106,275.0
1952,949,390.0
1953,950,190.0
1954,1421,345.0
1955,404,55.0
1956,644,120.0
1957,889,180.0
1958,481,35.0
1959,1296,410.0
1960,813,250.0
1961,489,115.0
1962,488,85.0
1963,408,55.0
1964,1324,225.0
1965,1019,215.0
1966,1107,175.0
1967,728,245.0
1968,352,45.0
1969,586,150.0
1970,644,135.0
1971,756,210.0
1972,646,110.0
1973,649,190.0
1974,871,160.0
1975,602,125.0
1976,492,10.0
1977,400,80.0
1978,718,110.0
1979,550,110.0
1980,466,45.0
1981,1030,305.0
1982,1059,400.0
1983,1121,335.0
1984,619,35.0
1985,786,135.0
1986,370,75.0
1987,520,95.0
1988,667,100.0
1989,842,80.0
1990,1648,430.0
1991,654,145.0
1992,524,170.0
1993,317,20.0
1994,490,110.0
1995,341,25.0
1996,696,150.0
1997,630,120.0
1998,621,175.0
1999,486,35.0
2000,625,155.0
2001,1144,385.0
2002,1292,490.0
2003,365,80.0
2004,559,110.0
2005,491,60.0
2006,1048,325.0
2007,1039,285.0
2008,530,65.0
2009,620,125.0
2010,658,165.0
2011,593,225.0
2012,933,175.0
2013,897,210.0
2014,974,325.0
2015,491,40.0
2016,911,215.0
2017,860,290.0
2018,1101,240.0
2019,633,325.0
2020,585,85.0
2021,631,155.0
2022,797,180.0
2023,1069,515.0
2024,1155,410.0
2025,753,150.0
2026,1049,305.0
2027,766,230.0
2028,367,50.0
2029,708,160.0
2030,570,155.0
2031,496,35.0
2032,1138,380.0
2033,675,95.0
2034,292,15.0
2035,833,265.0
2036,967,295.0
2037,542,115.0
2038,685,190.0
2039,639,125.0
2040,836,425.0
2041,449,115.0
2042,914,385.0
2043,472,105.0
2044,642,180.0
2045,1041,170.0
2046,1201,245.0
2047,769,160.0
2048,380,50.0
2049,870,385.0
2050,523,75.0
2051,423,35.0
2052,543,130.0
2053,701,125.0
2054,912,230.0
2055,1017,285.0
2056,507,40.0
2057,370,35.0
2058,373,60.0
2059,819,140.0
2060,1130,330.0
2061,693,155.0
2062,897,265.0
2063,624,175.0
2064,922,400.0
2065,494,105.0
2066,394,90.0
2067,475,80.0
2068,426,105.0
2069,399,35.0
2070,716,115.0
2071,1351,235.0
2072,688,145.0
2073,1044,240.0
2074,695,215.0
2075,984,460.0
2076,1270,405.0
2077,351,80.0
2078,686,145.0
2079,976,420.0
2080,882,280.0
2081,910,190.0
2082,912,345.0
2083,589,105.0
2084,1036,265.0
2085,374,60.0
2086,807,110.0
2087,961,365.0
2088,377,105.0
2089,536,95.0
2090,589,85.0
2091,807,230.0
2092,923,185.0
2093,655,105.0
2094,611,180.0
2095,2077,255.0
2096,733,180.0
2097,908,195.0
2098,734,235.0
2099,1158,385.0
2100,369,30.0
2101,748,190.0
2102,651,100.0
2103,947,125.0
2104,779,160.0
2105,341,30.0
2106,1207,645.0
2107,868,135.0
2108,434,50.0
2109,1570,505.0
2110,1259,300.0
2111,401,45.0
2112,595,70.0
2113,913,155.0
2114,288,20.0
2115,682,210.0
2116,361,15.0
2117,519,90.0
2118,1040,235.0
2119,534,80.0
2120,616,115.0
2121,617,90.0
2122,464,85.0
2123,822,245.0
2124,365,55.0
2125,552,100.0
2126,831,230.0
2127,643,115.0
2128,334,85.0
2129,686,240.0
2130,911,355.0
2131,939,300.0
2132,426,30.0
2133,1103,260.0
2134,940,190.0
2135,979,365.0
2136,986,325.0
2137,1307,530.0
2138,1051,405.0
2139,767,195.0
2140,1186,295.0
2141,762,205.0
2142,569,110.0
2143,389,85.0
2144,1167,495.0
2145,1122,195.0
2146,1711,250.0
2147,788,85.0
2148,377,55.0
2149,493,135.0
2150,649,105.0
2151,502,80.0
2152,1001,180.0
2153,1084,245.0
2154,940,145.0
2155,624,170.0
2156,1113,310.0
2157,595,50.0
2158,364,95.0
2159,788,380.0
2160,633,215.0
2161,759,195.0
2162,1514,770.0
2163,730,210.0
2164,934,225.0
2165,678,195.0
2166,1067,270.0
2167,371,115.0
2168,379,105.0
2169,468,130.0
2170,682,210.0
2171,417,65.0
2172,889,385.0
2173,692,175.0
2174,649,120.0
2175,621,185.0
2176,1141,265.0
2177,910,370.0
2178,653,110.0
2179,1132,385.0
2180,563,135.0
2181,872,170.0
2182,960,310.0
2183,1459,435.0
2184,1682,500.0
2185,671,150.0
2186,598,125.0
2187,698,165.0
2188,479,5.0
2189,986,420.0
2190,593,155.0
2191,350,65.0
2192,1360,320.0
2193,585,30.0
2194,426,105.0
2195,336,60.0
2196,834,170.0
2197,382,25.0
2198,1338,495.0
2199,977,370.0
2200,607,115.0
2201,521,60.0
2202,681,105.0
2203,339,35.0
2204,858,260.0
2205,508,135.0
2206,1023,365.0
2207,747,105.0
2208,939,210.0
2209,816,210.0
2210,465,85.0
2211,1215,205.0
2212,2172,520.0
2213,398,110.0
2214,895,250.0
2215,837,530.0
2216,528,95.0
2217,810,315.0
2218,1659,785.0
2219,787,165.0
2220,529,110.0
2221,1076,170.0
2222,616,95.0
2223,788,145.0
2224,1274,375.0
2225,683,160.0
2226,623,140.0
2227,1319,640.0
2228,647,170.0
2229,355,50.0
2230,583,100.0
2231,376,105.0
2232,364,55.0
2233,863,275.0
2234,496,120.0
2235,1209,255.0
2236,823,200.0
2237,959,245.0
2238,429,30.0
2239,414,50.0
2240,599,130.0
2241,433,50.0
2242,780,225.0
2243,1106,260.0
2244,922,525.0
2245,522,65.0
2246,517,50.0
2247,465,105.0
2248,638,120.0
2249,863,445.0
2250,480,25.0
2251,877,180.0
2252,637,135.0
2253,1094,300.0
2254,1165,375.0
2255,523,105.0
2256,1076,550.0
2257,761,175.0
2258,504,20.0
2259,684,140.0
2260,373,25.0
2261,466,45.0
2262,624,170.0
2263,523,90.0
2264,630,150.0
2265,496,30.0
2266,395,80.0
2267,1179,215.0
2268,496,30.0
2269,934,225.0
2270,563,90.0
2271,624,130.0
2272,620,100.0
2273,331,70.0
2274,795,210.0
2275,524,135.0
2276,596,120.0
2277,863,295.0
2278,1034,320.0
2279,518,130.0
2280,943,290.0
2281,609,155.0
2282,799,135.0
2283,619,130.0
2284,839,135.0
2285,739,105.0
2286,1034,320.0
2287,592,40.0
2288,389,30.0
2289,978,375.0
2290,720,165.0
2291,1290,485.0
2292,897,275.0
2293,1573,295.0
2294,930,230.0
2295,656,175.0
2296,1247,425.0
2297,1285,315.0
2298,1195,580.0
2299,498,15.0
2300,589,135.0
2301,808,360.0
2302,783,135.0
2303,1230,305.0
2304,1071,180.0
2305,578,80.0
2306,591,70.0
2307,611,95.0
2308,768,140.0
2309,641,150.0
2310,797,165.0
2311,376,75.0
2312,599,85.0
2313,710,155.0
2314,1271,390.0
2315,639,115.0
2316,541,125.0
2317,337,50.0
2318,461,40.0
2319,1415,365.0
2320,913,160.0
2321,1309,280.0
2322,928,375.0
2323,471,105.0
2324,1219,355.0
2325,685,110.0
2326,873,150.0
2327,1368,355.0
2328,331,50.0
2329,477,90.0
2330,494,105.0
2331,976,140.0
2332,657,110.0
2333,799,225.0
2334,536,160.0
2335,1672,870.0
2336,1265,265.0
2337,691,155.0
2338,891,105.0
2339,1027,450.0
2340,673,180.0
2341,911,200.0
2342,771,260.0
2343,810,175.0
2344,1485,425.0
2345,622,95.0
2346,560,140.0
2347,932,170.0
2348,534,105.0
2349,541,85.0
2350,339,50.0
2351,1182,465.0
2352,365,115.0
2353,544,80.0
2354,613,125.0
2355,703,270.0
2356,949,205.0
2357,671,135.0
2358,696,140.0
2359,706,195.0
2360,901,190.0
2361,1359,150.0
2362,533,75.0
2363,985,330.0
2364,342,75.0
2365,481,95.0
2366,937,205.0
2367,672,175.0
2368,1354,430.0
2369,636,185.0
2370,996,150.0
2371,404,50.0
2372,322,35.0
2373,379,80.0
2374,894,205.0
2375,1091,250.0
2376,812,165.0
2377,1347,450.0
2378,898,255.0
2379,425,20.0
2380,1001,260.0
2381,827,145.0
2382,825,260.0
2383,1407,315.0
2384,545,105.0
2385,997,475.0
2386,966,280.0
2387,585,95.0
2388,779,140.0
2389,828,230.0
2390,568,125.0
2391,596,135.0
2392,1013,190.0
2393,1416,735.0
2394,1053,245.0
2395,648,155.0
2396,691,380.0
2397,796,225.0
2398,667,140.0
2399,635,65.0
2400,948,125.0
2401,818,240.0
2402,794,130.0
2403,816,150.0
2404,812,130.0
2405,665,15.0
2406,514,125.0
2407,494,40.0
2408,617,100.0
2409,646,185.0
2410,589,100.0
2411,842,130.0
2412,658,100.0
2413,553,105.0
2414,537,95.0
2415,649,150.0
2416,1043,165.0
2417,621,165.0
2418,1082,450.0
2419,816,280.0
2420,653,105.0
2421,878,125.0
2422,1071,530.0
2423,624,200.0
2424,658,185.0
2425,341,65.0
2426,707,130.0
2427,539,100.0
2428,673,140.0
2429,1213,425.0
2430,426,60.0
2431,394,85.0
2432,776,275.0
2433,355,30.0
2434,571,75.0
2435,1132,170.0
2436,755,245.0
2437,1844,555.0
2438,1072,240.0
2439,1000,230.0
2440,845,185.0
2441,697,440.0
2442,530,40.0
2443,694,190.0
2444,610,80.0
2445,523,125.0
2446,927,295.0
2447,394,55.0
2448,404,20.0
2449,439,205.0
2450,902,245.0
2451,736,105.0
2452,880,315.0
2453,647,215.0
2454,608,120.0
2455,555,60.0
2456,344,15.0
2457,511,215.0
2458,497,170.0
2459,932,185.0
2460,385,90.0
2461,1371,225.0
2462,378,55.0
2463,544,110.0
2464,413,70.0
2465,503,65.0
2466,352,45.0
2467,484,105.0
2468,503,35.0
2469,370,20.0
2470,1384,375.0
2471,693,235.0
2472,650,125.0
2473,480,70.0
2474,911,380.0
2475,697,100.0
2476,497,130.0
2477,488,40.0
2478,1316,370.0
2479,474,55.0
2480,358,80.0
2481,881,350.0
2482,359,105.0
2483,442,115.0
2484,1380,475.0
2485,826,160.0
2486,526,125.0
2487,864,305.0
2488,816,110.0
2489,811,140.0
2490,485,85.0
2491,633,135.0
2492,688,95.0
2493,628,185.0
2494,1054,340.0
2495,679,95.0
2496,740,115.0
2497,1120,415.0
2498,1011,220.0
2499,687,160.0
2500,926,255.0
2501,642,185.0
2502,617,110.0
2503,639,110.0
2504,953,200.0
2505,794,185.0
2506,405,110.0
2507,1097,360.0
2508,794,215.0
2509,802,155.0
2510,638,135.0
2511,655,165.0
2512,721,110.0
2513,573,105.0
2514,628,125.0
2515,1228,410.0
2516,852,245.0
2517,500,30.0
2518,837,195.0
2519,822,215.0
2520,371,95.0
2521,890,265.0
2522,528,105.0
2523,1158,230.0
2524,383,50.0
2525,420,50.0
2526,993,295.0
2527,1669,495.0
2528,836,175.0
2529,1291,360.0
2530,705,100.0
2531,866,245.0
2532,802,140.0
2533,891,245.0
2534,1096,470.0
2535,954,305.0
2536,936,260.0
2537,671,210.0
2538,1151,310.0
2539,657,170.0
2540,836,50.0
2541,922,405.0
2542,392,45.0
2543,328,20.0
2544,873,190.0
2545,921,255.0
2546,779,95.0
2547,513,10.0
2548,634,145.0
2549,564,110.0
2550,799,145.0
2551,473,30.0
2552,645,140.0
2553,486,90.0
2554,380,75.0
2555,1200,260.0
2556,281,35.0
2557,472,120.0
2558,911,235.0
2559,630,210.0
2560,644,210.0
2561,1055,295.0
2562,562,120.0
2563,367,105.0
2564,600,210.0
2565,1164,310.0
2566,872,180.0
2567,885,220.0
2568,356,40.0
2569,1060,245.0
2570,648,150.0
2571,799,190.0
2572,677,100.0
2573,864,220.0
2574,1018,250.0
2575,516,125.0
2576,613,135.0
2577,624,245.0
2578,365,140.0
2579,611,120.0
2580,621,185.0
2581,334,50.0
2582,604,170.0
2583,617,140.0
2584,604,175.0
2585,761,105.0
2586,653,195.0
2587,588,60.0
2588,1111,295.0
2589,550,45.0
2590,878,275.0
2591,964,505.0
2592,848,170.0
2593,745,140.0
2594,636,105.0
2595,898,295.0
2596,666,140.0
2597,673,210.0
2598,898,130.0
2599,636,140.0
2600,1176,410.0
2601,334,20.0
2602,465,40.0
2603,496,70.0
2604,658,180.0
2605,866,360.0
2606,489,110.0
2607,634,175.0
2608,1033,315.0
2609,788,240.0
2610,1008,280.0
2611,1213,255.0
2612,1208,205.0
2613,360,85.0
2614,763,160.0
2615,343,50.0
2616,599,100.0
2617,857,315.0
2618,623,180.0
2619,612,155.0
2620,867,230.0
2621,973,360.0
2622,673,85.0
2623,819,230.0
2624,995,305.0
2625,911,350.0
2626,780,215.0
2627,322,75.0
2628,777,160.0
2629,453,80.0
2630,1567,555.0
2631,364,75.0
2632,876,325.0
2633,356,40.0
2634,895,225.0
2635,673,155.0
2636,680,355.0
2637,671,180.0
2638,608,55.0
2639,384,75.0
2640,915,230.0
2641,480,55.0
2642,481,25.0
2643,764,220.0
2644,630,150.0
2645,651,90.0
2646,954,250.0
2647,657,215.0
2648,1281,600.0
2649,776,260.0
2650,638,135.0
2651,325,80.0
2652,391,110.0
2653,653,220.0
2654,465,55.0
2655,933,225.0
2656,403,80.0
2657,778,175.0
2658,621,160.0
2659,348,80.0
2660,927,150.0
2661,347,80.0
2662,595,140.0
2663,625,205.0
2664,570,95.0
2665,715,170.0
2666,817,240.0
2667,460,55.0
2668,369,40.0
2669,603,110.0
2670,1077,550.0
2671,1117,490.0
2672,417,105.0
2673,709,80.0
2674,805,180.0
2675,789,100.0
2676,609,120.0
2677,659,110.0
2678,383,35.0
2679,330,50.0
2680,738,140.0
2681,550,100.0
2682,688,110.0
2683,1184,260.0
2684,387,80.0
2685,645,110.0
2686,917,195.0
2687,657,140.0
2688,501,45.0
2689,487,70.0
2690,949,265.0
2691,644,130.0
2692,564,200.0
2693,806,230.0
2694,1624,590.0
2695,797,230.0
2696,371,80.0
2697,633,110.0
2698,880,220.0
2699,817,215.0
2700,804,355.0
2701,1186,330.0
2702,386,60.0
2703,399,75.0
2704,658,145.0
2705,381,30.0
2706,613,140.0
2707,1326,505.0
2708,445,135.0
2709,555,155.0
2710,504,115.0
2711,501,55.0
2712,763,200.0
2713,633,110.0
2714,547,135.0
2715,701,155.0
2716,684,200.0
2717,637,160.0
2718,603,125.0
2719,473,45.0
2720,505,100.0
2721,374,75.0
2722,1026,260.0
2723,940,315.0
2724,777,150.0
2725,346,50.0
2726,786,240.0
2727,1115,280.0
2728,651,175.0
2729,351,70.0
2730,673,145.0
2731,686,140.0
2732,383,105.0
2733,871,190.0
2734,592,90.0
2735,820,420.0
2736,479,110.0
2737,311,55.0
2738,713,165.0
2739,882,275.0
2740,1164,505.0
2741,862,170.0
2742,640,80.0
2743,345,85.0
2744,360,40.0
2745,890,190.0
2746,607,130.0
2747,565,45.0
2748,890,340.0
2749,627,135.0
2750,404,30.0
2751,1278,375.0
2752,357,50.0
2753,547,65.0
2754,400,60.0
2755,828,235.0
2756,511,115.0
2757,356,20.0
2758,1073,220.0
2759,987,355.0
2760,1023,310.0
2761,608,125.0
2762,541,115.0
2763,886,310.0
2764,635,180.0
2765,382,105.0
2766,844,275.0
2767,312,50.0
2768,1027,210.0
2769,880,135.0
2770,674,140.0
2771,492,120.0
2772,411,40.0
2773,518,65.0
2774,1052,390.0
2775,675,145.0
2776,952,260.0
2777,590,145.0
2778,626,160.0
2779,646,180.0
2780,518,105.0
2781,773,380.0
2782,648,215.0
2783,1030,210.0
2784,1515,695.0
2785,372,30.0
2786,1236,440.0
2787,1202,405.0
2788,656,160.0
2789,661,190.0
2790,876,320.0
2791,690,45.0
2792,493,65.0
2793,1042,220.0
2794,772,140.0
2795,513,115.0
2796,496,115.0
2797,297,65.0
2798,491,120.0
2799,1070,270.0
2800,567,110.0
2801,1123,285.0
2802,804,150.0
2803,811,295.0
2804,486,15.0
2805,569,110.0
2806,706,190.0
2807,608,145.0
2808,490,140.0
2809,1022,220.0
2810,1451,510.0
2811,722,115.0
2812,747,205.0
2813,347,95.0
2814,616,185.0
2815,729,105.0
2816,380,35.0
2817,724,205.0
2818,773,265.0
2819,434,110.0
2820,639,140.0
2821,1351,605.0
2822,643,130.0
2823,509,115.0
2824,897,280.0
2825,1056,230.0
2826,608,200.0
2827,536,65.0
2828,877,250.0
2829,670,150.0
2830,1091,440.0
2831,658,85.0
2832,475,130.0
2833,575,105.0
2834,663,165.0
2835,781,220.0
2836,368,110.0
2837,563,90.0
2838,828,210.0
2839,768,430.0
2840,983,250.0
2841,1423,635.0
2842,597,50.0
2843,778,215.0
2844,607,125.0
2845,446,60.0
2846,1263,590.0
2847,609,150.0
2848,605,185.0
2849,500,45.0
2850,682,180.0
2851,645,120.0
2852,1122,525.0
2853,663,210.0
2854,840,440.0
2855,601,140.0
2856,504,115.0
2857,613,130.0
2858,326,35.0
2859,672,200.0
2860,680,175.0
2861,854,340.0
2862,527,125.0
2863,913,190.0
2864,1372,410.0
2865,895,255.0
2866,352,35.0
2867,1257,125.0
2868,580,110.0
2869,666,120.0
2870,1157,255.0
2871,970,235.0
2872,780,230.0
2873,1896,575.0
2874,363,55.0
2875,1110,395.0
2876,1134,345.0
2877,486,70.0
2878,892,295.0
2879,523,50.0
2880,900,370.0
2881,499,105.0
2882,636,210.0
2883,794,205.0
2884,690,135.0
2885,671,135.0
2886,617,125.0
2887,504,135.0
2888,413,60.0
2889,485,20.0
2890,672,185.0
2891,357,85.0
2892,378,50.0
2893,1053,330.0
2894,631,225.0
2895,799,260.0
2896,1138,325.0
2897,826,205.0
2898,1006,205.0
2899,638,310.0
2900,625,165.0
2901,769,150.0
2902,586,50.0
2903,931,345.0
2904,638,65.0
2905,818,180.0
2906,796,305.0
2907,591,170.0
2908,1190,325.0
2909,459,20.0
2910,1054,390.0
2911,1243,360.0
2912,1246,695.0
2913,635,120.0
2914,513,135.0
2915,641,260.0
2916,902,220.0
2917,413,20.0
2918,622,75.0
2919,803,120.0
2920,1216,550.0
2921,1113,310.0
2922,676,205.0
2923,438,85.0
2924,635,105.0
2925,1053,285.0
2926,1428,575.0
2927,755,180.0
2928,648,205.0
2929,912,310.0
2930,373,50.0
2931,656,110.0
2932,830,160.0
2933,569,125.0
2934,819,215.0
2935,468,105.0
2936,841,190.0
2937,507,70.0
2938,892,215.0
2939,781,180.0
2940,644,125.0
2941,486,50.0
2942,971,310.0
2943,626,55.0
2944,608,135.0
2945,1064,300.0
2946,577,125.0
2947,625,120.0
2948,967,325.0
2949,656,140.0
2950,690,180.0
2951,654,105.0
2952,721,175.0
2953,642,210.0
2954,581,115.0
2955,498,150.0
2956,1045,445.0
2957,622,165.0
2958,522,110.0
2959,614,160.0
2960,677,115.0
2961,523,90.0
2962,573,70.0
2963,799,270.0
2964,1008,420.0
2965,617,105.0
2966,512,65.0
2967,730,220.0
2968,1653,530.0
2969,886,205.0
2970,664,140.0
2971,938,135.0
2972,517,110.0
2973,764,185.0
2974,725,235.0
2975,889,215.0
2976,680,200.0
2977,654,125.0
2978,569,15.0
2979,921,410.0
2980,1295,220.0
2981,594,155.0
2982,795,220.0
2983,645,205.0
2984,390,85.0
2985,491,115.0
2986,929,375.0
2987,394,80.0
2988,726,105.0
2989,1236,285.0
2990,643,105.0
2991,1004,280.0
2992,1111,265.0
2993,503,70.0
2994,446,115.0
2995,769,195.0
2996,374,5.0
2997,304,35.0
2998,522,60.0
2999,623,395.0
3000,628,110.0
3001,1258,380.0
3002,1139,350.0
3003,776,85.0
3004,657,230.0
3005,900,215.0
3006,620,115.0
3007,712,320.0
3008,362,105.0
3009,490,145.0
3010,667,210.0
3011,355,60.0
3012,645,155.0
3013,344,50.0
3014,568,80.0
3015,734,120.0
3016,324,55.0
3017,415,75.0
3018,396,50.0
3019,660,155.0
3020,611,105.0
3021,668,140.0
3022,1243,275.0
3023,1283,485.0
3024,416,105.0
3025,1066,260.0
3026,797,200.0
3027,563,120.0
3028,645,155.0
3029,1056,245.0
3030,674,120.0
3031,1334,660.0
3032,1198,300.0
3033,609,95.0
3034,453,75.0
3035,373,30.0
3036,382,50.0
3037,963,175.0
3038,492,90.0
3039,1529,345.0
3040,599,95.0
3041,466,80.0
3042,708,205.0
3043,596,120.0
3044,631,140.0
3045,660,200.0
3046,504,75.0
3047,564,55.0
3048,801,290.0
3049,628,140.0
3050,998,195.0
3051,1006,205.0
3052,353,90.0
3053,1024,320.0
3054,1099,140.0
3055,484,110.0
3056,714,135.0
3057,767,210.0
3058,655,105.0
3059,1025,235.0
3060,909,210.0
3061,1255,470.0
3062,1000,225.0
3063,834,230.0
3064,1523,655.0
3065,986,330.0
3066,1251,545.0
3067,892,255.0
3068,659,210.0
3069,641,85.0
3070,1060,255.0
3071,829,190.0
3072,681,130.0
3073,712,215.0
3074,833,195.0
3075,1109,515.0
3076,914,190.0
3077,1218,485.0
3078,617,140.0
3079,426,95.0
3080,1075,275.0
3081,362,35.0
3082,593,100.0
3083,901,250.0
3084,925,215.0
3085,327,50.0
3086,947,185.0
3087,1294,230.0
3088,813,210.0
3089,626,140.0
3090,338,50.0
3091,785,180.0
3092,795,315.0
3093,618,95.0
3094,549,20.0
3095,345,90.0
3096,846,350.0
3097,694,335.0
3098,1300,525.0
3099,668,115.0
3100,664,260.0
3101,607,175.0
3102,602,130.0
3103,963,385.0
3104,618,190.0
3105,768,135.0
3106,500,175.0
3107,816,120.0
3108,606,180.0
3109,507,75.0
3110,636,120.0
3111,625,105.0
3112,918,295.0
3113,978,450.0
3114,511,105.0
3115,811,150.0
3116,692,100.0
3117,665,195.0
3118,591,125.0
3119,896,345.0
3120,551,135.0
3121,783,395.0
3122,1250,205.0
3123,1017,345.0
3124,1286,225.0
3125,677,170.0
3126,429,40.0
3127,321,50.0
3128,825,185.0
3129,819,210.0
3130,630,120.0
3131,472,125.0
3132,1316,270.0
3133,890,145.0
3134,658,105.0
3135,637,155.0
3136,945,410.0
3137,984,265.0
3138,1204,285.0
3139,824,215.0
3140,440,55.0
3141,1191,335.0
3142,546,180.0
3143,802,245.0
3144,663,320.0
3145,1068,465.0
3146,1403,345.0
3147,1056,155.0
3148,913,280.0
3149,841,150.0
3150,507,65.0
3151,644,150.0
3152,380,50.0
3153,652,200.0
3154,349,75.0
3155,1128,565.0
3156,701,210.0
3157,635,90.0
3158,566,105.0
3159,870,160.0
3160,1245,365.0
3161,615,110.0
3162,1076,270.0
3163,1413,600.0
3164,883,260.0
3165,1211,195.0
3166,888,265.0
3167,803,225.0
3168,1587,730.0
3169,766,370.0
3170,779,115.0
3171,995,390.0
