run,step,score
3217,510,5.0
3218,144,4.0
3219,236,0.0
3220,456,5.0
3221,331,6.0
3222,250,4.0
3223,236,1.0
3224,143,1.0
3225,267,3.0
3226,365,1.0
3227,390,6.0
3228,214,1.0
3229,84,1.0
3230,96,0.0
3231,192,0.0
3232,84,2.0
3233,90,1.0
3234,281,4.0
3235,452,2.0
3236,78,2.0
3237,526,7.0
3238,108,1.0
3239,166,2.0
3240,245,4.0
3241,334,2.0
3242,187,2.0
3243,237,2.0
3244,87,0.0
3245,274,0.0
3246,241,3.0
3247,372,2.0
3248,108,0.0
3249,230,2.0
3250,100,1.0
3251,161,1.0
3252,243,3.0
3253,323,2.0
3254,104,0.0
3255,329,2.0
3256,350,3.0
3257,145,1.0
3258,493,3.0
3259,97,1.0
3260,106,0.0
3261,376,4.0
3262,192,2.0
3263,232,3.0
3264,228,2.0
3265,95,2.0
3266,309,1.0
3267,284,2.0
3268,235,3.0
3269,105,1.0
3270,233,1.0
3271,83,2.0
3272,307,3.0
3273,243,2.0
3274,94,0.0
3275,294,2.0
3276,231,3.0
3277,94,2.0
3278,370,1.0
3279,416,2.0
3280,160,2.0
3281,600,6.0
3282,240,2.0
3283,325,2.0
3284,405,6.0
3285,240,4.0
3286,103,0.0
3287,246,0.0
3288,357,3.0
3289,234,3.0
3290,202,1.0
3291,278,1.0
3292,296,3.0
3293,100,0.0
3294,362,0.0
3295,136,2.0
3296,131,3.0
3297,477,2.0
3298,167,4.0
3299,137,2.0
3300,395,4.0
3301,229,2.0
3302,156,4.0
3303,314,3.0
3304,170,1.0
3305,216,2.0
3306,255,3.0
3307,321,2.0
3308,101,1.0
3309,249,3.0
3310,313,1.0
3311,98,2.0
3312,266,3.0
3313,297,1.0
3314,245,3.0
3315,246,4.0
3316,475,5.0
3317,362,7.0
3318,197,1.0
3319,146,2.0
3320,294,3.0
3321,540,6.0
3322,192,2.0
3323,470,8.0
3324,262,3.0
3325,97,0.0
3326,522,7.0
3327,240,3.0
3328,99,1.0
3329,457,6.0
3330,265,3.0
3331,333,1.0
3332,105,0.0
3333,496,4.0
3334,99,1.0
3335,109,0.0
3336,238,3.0
3337,97,0.0
3338,300,3.0
3339,277,3.0
3340,251,2.0
3341,314,7.0
3342,230,2.0
3343,95,0.0
3344,468,3.0
3345,238,0.0
3346,82,1.0
3347,318,3.0
3348,231,2.0
3349,337,3.0
3350,103,0.0
3351,239,4.0
3352,106,0.0
3353,313,2.0
3354,238,4.0
3355,673,6.0
3356,900,6.0
3357,232,1.0
3358,87,0.0
3359,258,1.0
3360,247,2.0
3361,300,1.0
3362,97,0.0
3363,234,4.0
3364,222,2.0
3365,319,1.0
3366,243,3.0
3367,335,3.0
3368,349,4.0
3369,521,6.0
3370,498,4.0
3371,143,1.0
3372,207,1.0
3373,99,2.0
3374,208,3.0
3375,215,3.0
3376,208,2.0
3377,377,7.0
3378,232,3.0
3379,457,5.0
3380,540,9.0
3381,259,4.0
3382,364,2.0
3383,389,4.0
3384,250,0.0
3385,99,0.0
3386,329,2.0
3387,236,2.0
3388,291,2.0
3389,96,0.0
3390,667,4.0
3391,91,0.0
3392,123,1.0
3393,420,4.0
3394,215,2.0
3395,244,1.0
3396,262,1.0
3397,88,0.0
3398,267,0.0
3399,307,1.0
3400,226,2.0
3401,103,1.0
3402,239,2.0
3403,90,0.0
3404,300,1.0
3405,228,3.0
3406,88,1.0
3407,285,1.0
3408,278,5.0
3409,309,1.0
3410,202,3.0
3411,230,1.0
3412,88,1.0
3413,331,4.0
3414,398,1.0
3415,164,2.0
3416,84,0.0
3417,218,2.0
3418,80,1.0
3419,301,3.0
3420,416,3.0
3421,191,3.0
3422,115,1.0
3423,240,3.0
3424,100,0.0
3425,298,2.0
3426,339,3.0
3427,160,1.0
3428,125,2.0
3429,516,7.0
3430,171,1.0
3431,138,3.0
3432,242,0.0
3433,332,3.0
3434,97,1.0
3435,244,2.0
3436,102,0.0
3437,307,3.0
3438,238,4.0
3439,98,0.0
3440,305,2.0
3441,236,3.0
3442,311,1.0
3443,99,2.0
3444,235,2.0
3445,318,1.0
3446,91,2.0
3447,249,2.0
3448,83,0.0
3449,298,2.0
3450,434,3.0
3451,166,3.0
3452,276,3.0
3453,376,1.0
3454,195,4.0
3455,108,0.0
3456,254,1.0
3457,302,1.0
3458,96,2.0
3459,231,1.0
3460,92,0.0
3461,279,0.0
3462,223,1.0
3463,92,1.0
3464,172,0.0
3465,273,2.0
3466,278,2.0
3467,99,1.0
3468,239,2.0
3469,91,0.0
3470,269,1.0
3471,233,1.0
3472,85,1.0
3473,369,3.0
3474,223,0.0
3475,97,1.0
3476,295,0.0
3477,248,4.0
3478,330,2.0
3479,208,4.0
3480,464,1.0
3481,91,2.0
3482,89,0.0
3483,232,3.0
3484,97,0.0
3485,346,3.0
3486,244,4.0
3487,112,0.0
3488,347,2.0
3489,192,1.0
3490,142,2.0
3491,337,1.0
3492,233,4.0
3493,110,0.0
3494,164,1.0
3495,381,4.0
3496,312,4.0
3497,90,1.0
3498,239,3.0
3499,199,2.0
3500,392,4.0
3501,235,1.0
3502,88,1.0
3503,263,0.0
3504,232,0.0
3505,80,1.0
3506,214,1.0
3507,235,3.0
3508,338,2.0
3509,242,2.0
3510,240,3.0
3511,91,0.0
3512,264,1.0
3513,236,2.0
3514,99,1.0
3515,373,2.0
3516,251,4.0
3517,202,2.0
3518,312,0.0
3519,266,4.0
3520,422,2.0
3521,87,0.0
3522,228,0.0
3523,345,4.0
3524,106,1.0
3525,226,1.0
3526,96,2.0
3527,325,1.0
3528,517,4.0
3529,100,1.0
3530,193,3.0
3531,236,1.0
3532,91,1.0
3533,305,0.0
3534,287,5.0
3535,182,0.0
3536,96,0.0
3537,266,0.0
3538,304,2.0
3539,85,1.0
3540,273,2.0
3541,307,3.0
3542,221,4.0
3543,237,1.0
3544,86,1.0
3545,338,2.0
3546,240,3.0
3547,94,0.0
3548,286,0.0
3549,555,3.0
3550,146,0.0
3551,100,0.0
3552,237,2.0
3553,299,0.0
3554,90,1.0
3555,253,0.0
3556,271,0.0
3557,120,2.0
3558,241,3.0
3559,98,1.0
3560,441,5.0
3561,252,0.0
3562,264,0.0
3563,113,1.0
3564,253,0.0
3565,313,3.0
3566,99,1.0
3567,242,5.0
3568,597,4.0
3569,99,1.0
3570,234,0.0
3571,336,2.0
3572,89,0.0
3573,253,4.0
3574,325,0.0
3575,99,0.0
3576,484,5.0
3577,102,0.0
3578,396,4.0
3579,247,2.0
3580,96,0.0
3581,292,3.0
3582,243,3.0
3583,101,0.0
3584,304,2.0
3585,247,4.0
3586,372,2.0
3587,189,2.0
3588,232,2.0
3589,93,0.0
3590,168,0.0
3591,226,2.0
3592,86,1.0
3593,183,0.0
3594,230,3.0
3595,336,0.0
3596,214,4.0
3597,231,3.0
3598,90,1.0
3599,304,2.0
3600,386,2.0
3601,192,1.0
3602,100,1.0
3603,264,1.0
3604,283,1.0
3605,88,0.0
3606,239,4.0
3607,100,0.0
3608,549,4.0
3609,232,1.0
3610,87,1.0
3611,322,2.0
3612,237,1.0
3613,92,1.0
3614,205,0.0
3615,228,1.0
3616,79,1.0
3617,295,0.0
3618,234,0.0
3619,95,1.0
3620,252,0.0
3621,233,1.0
3622,382,2.0
3623,568,8.0
3624,232,3.0
3625,396,3.0
3626,127,2.0
3627,236,0.0
3628,237,1.0
3629,398,5.0
3630,503,3.0
3631,122,1.0
3632,336,1.0
3633,272,2.0
3634,318,1.0
3635,95,0.0
3636,234,0.0
3637,80,0.0
3638,308,0.0
3639,302,1.0
3640,241,0.0
3641,121,3.0
3642,396,2.0
3643,158,1.0
3644,96,1.0
3645,226,1.0
3646,89,0.0
3647,328,1.0
3648,272,3.0
3649,311,1.0
3650,415,3.0
3651,239,1.0
3652,327,1.0
3653,91,0.0
3654,367,3.0
3655,190,2.0
3656,99,0.0
3657,244,3.0
3658,370,1.0
3659,184,2.0
3660,254,1.0
3661,174,0.0
3662,174,2.0
3663,234,1.0
3664,91,0.0
3665,406,3.0
3666,526,5.0
3667,103,1.0
3668,731,4.0
3669,250,3.0
3670,487,5.0
3671,157,1.0
3672,259,3.0
3673,465,5.0
3674,237,1.0
3675,228,1.0
3676,76,1.0
3677,322,1.0
3678,230,2.0
3679,91,1.0
3680,298,1.0
3681,242,3.0
3682,99,0.0
3683,291,2.0
3684,479,1.0
3685,81,1.0
3686,91,0.0
3687,483,2.0
3688,88,2.0
3689,102,0.0
3690,229,3.0
3691,350,2.0
3692,107,0.0
3693,259,1.0
3694,307,1.0
3695,92,0.0
3696,480,2.0
3697,87,0.0
3698,89,0.0
3699,233,2.0
3700,327,2.0
3701,277,5.0
3702,226,2.0
3703,92,0.0
3704,301,3.0
3705,243,3.0
3706,101,0.0
3707,297,2.0
3708,231,2.0
3709,92,0.0
3710,416,3.0
3711,427,5.0
3712,161,1.0
3713,222,2.0
3714,253,1.0
3715,299,1.0
3716,86,0.0
3717,493,2.0
3718,91,0.0
3719,95,0.0
3720,237,1.0
3721,87,1.0
3722,328,4.0
3723,279,2.0
3724,324,4.0
3725,113,0.0
3726,235,1.0
3727,96,1.0
3728,322,2.0
3729,234,3.0
3730,99,0.0
3731,303,2.0
3732,232,2.0
3733,98,1.0
3734,310,2.0
3735,248,2.0
3736,310,3.0
3737,107,1.0
3738,267,1.0
3739,335,3.0
3740,110,0.0
3741,246,4.0
3742,345,2.0
3743,195,1.0
3744,235,2.0
3745,95,0.0
3746,179,1.0
3747,392,2.0
3748,199,3.0
3749,355,4.0
3750,235,1.0
3751,295,1.0
3752,92,2.0
3753,238,2.0
3754,97,0.0
3755,289,2.0
3756,364,1.0
3757,217,1.0
3758,322,4.0
3759,237,2.0
3760,95,0.0
3761,325,2.0
3762,233,3.0
3763,325,0.0
3764,89,1.0
3765,231,3.0
3766,103,0.0
3767,290,3.0
3768,218,0.0
3769,96,1.0
3770,271,2.0
3771,227,2.0
3772,98,0.0
3773,264,2.0
3774,233,2.0
3775,92,1.0
3776,271,1.0
3777,259,4.0
3778,372,1.0
3779,204,0.0
3780,224,1.0
3781,82,0.0
3782,284,2.0
3783,251,3.0
3784,332,1.0
3785,103,0.0
3786,410,2.0
3787,165,0.0
3788,74,1.0
3789,243,3.0
3790,299,0.0
3791,94,1.0
3792,294,1.0
3793,233,1.0
3794,87,2.0
3795,228,0.0
3796,361,3.0
3797,97,1.0
3798,241,3.0
3799,105,0.0
3800,283,2.0
3801,236,2.0
3802,323,3.0
3803,109,0.0
3804,498,0.0
3805,80,1.0
3806,90,2.0
3807,250,3.0
3808,335,1.0
3809,103,2.0
3810,406,0.0
3811,152,0.0
3812,88,0.0
3813,255,3.0
3814,101,0.0
3815,293,3.0
3816,229,1.0
3817,89,0.0
3818,318,2.0
3819,367,2.0
3820,202,2.0
3821,93,1.0
3822,234,2.0
3823,333,2.0
3824,100,1.0
3825,222,2.0
3826,94,0.0
3827,316,3.0
3828,234,0.0
3829,92,2.0
3830,279,1.0
3831,232,2.0
3832,95,1.0
3833,312,2.0
3834,386,2.0
3835,178,1.0
3836,99,0.0
3837,383,2.0
3838,199,1.0
3839,99,0.0
3840,390,4.0
3841,144,0.0
3842,97,1.0
3843,287,2.0
3844,287,1.0
3845,101,1.0
3846,494,2.0
3847,87,2.0
3848,100,1.0
3849,238,1.0
3850,86,0.0
3851,691,4.0
3852,253,5.0
3853,381,1.0
3854,157,0.0
3855,232,0.0
3856,406,2.0
3857,163,2.0
3858,249,2.0
3859,92,0.0
3860,303,3.0
3861,244,2.0
3862,97,0.0
3863,314,3.0
3864,233,3.0
3865,104,0.0
3866,288,1.0
3867,362,2.0
3868,187,0.0
3869,93,1.0
3870,230,0.0
3871,86,1.0
3872,299,1.0
3873,235,2.0
3874,321,2.0
3875,94,2.0
3876,241,3.0
3877,101,0.0
3878,288,1.0
3879,236,3.0
3880,98,1.0
3881,296,1.0
3882,365,0.0
3883,175,0.0
3884,89,1.0
3885,484,2.0
3886,392,4.0
3887,99,0.0
3888,236,2.0
3889,87,1.0
3890,263,1.0
3891,232,1.0
3892,87,0.0
3893,300,1.0
3894,1164,11.0
3895,170,1.0
3896,232,4.0
3897,265,0.0
3898,303,1.0
3899,87,0.0
3900,239,2.0
3901,330,0.0
3902,83,0.0
3903,246,1.0
3904,90,0.0
3905,288,2.0
3906,625,11.0
3907,120,1.0
3908,212,3.0
3909,222,1.0
3910,89,0.0
3911,307,1.0
3912,455,1.0
3913,108,1.0
3914,86,1.0
3915,241,3.0
3916,93,0.0
3917,290,1.0
3918,256,1.0
3919,308,3.0
3920,100,0.0
3921,251,3.0
3922,595,2.0
3923,93,0.0
3924,231,3.0
3925,100,0.0
3926,300,1.0
3927,235,2.0
3928,98,0.0
3929,447,6.0
3930,252,5.0
3931,207,0.0
3932,326,3.0
3933,265,1.0
3934,404,7.0
3935,871,7.0
3936,228,0.0
3937,313,4.0
3938,97,1.0
3939,242,3.0
3940,103,0.0
3941,285,0.0
3942,242,3.0
3943,490,4.0
3944,181,1.0
3945,241,2.0
3946,97,0.0
3947,293,2.0
3948,238,1.0
3949,89,0.0
3950,279,1.0
3951,412,2.0
3952,167,4.0
3953,182,0.0
3954,258,0.0
3955,451,3.0
3956,294,4.0
3957,221,0.0
3958,213,1.0
3959,225,3.0
3960,311,1.0
3961,252,1.0
3962,85,2.0
3963,258,1.0
3964,292,1.0
3965,86,1.0
3966,248,3.0
3967,342,0.0
3968,102,0.0
3969,237,3.0
3970,105,0.0
3971,299,3.0
3972,246,3.0
3973,307,1.0
3974,102,1.0
3975,258,1.0
3976,283,1.0
3977,90,1.0
3978,244,3.0
3979,102,0.0
3980,309,2.0
3981,367,2.0
3982,176,3.0
3983,105,0.0
3984,244,2.0
3985,89,0.0
3986,275,1.0
3987,247,3.0
3988,103,0.0
3989,455,6.0
3990,236,2.0
3991,336,1.0
3992,99,1.0
3993,230,1.0
3994,92,1.0
3995,308,0.0
3996,238,2.0
3997,309,2.0
3998,103,1.0
3999,235,2.0
4000,244,0.0
4001,115,1.0
4002,242,4.0
4003,323,1.0
4004,112,0.0
4005,226,1.0
4006,88,2.0
4007,848,6.0
4008,229,0.0
4009,84,0.0
4010,212,0.0
4011,233,1.0
4012,91,1.0
4013,307,2.0
4014,230,2.0
4015,92,0.0
4016,294,1.0
4017,234,3.0
4018,337,1.0
4019,102,1.0
4020,380,2.0
4021,178,1.0
4022,87,1.0
4023,241,2.0
4024,92,0.0
4025,284,0.0
4026,240,1.0
4027,86,0.0
4028,286,2.0
4029,256,1.0
4030,281,2.0
4031,94,1.0
4032,298,1.0
4033,283,4.0
4034,107,0.0
4035,247,2.0
4036,343,2.0
4037,107,0.0
4038,237,2.0
4039,91,0.0
4040,284,1.0
4041,247,3.0
4042,104,0.0
4043,294,0.0
4044,193,0.0
4045,339,2.0
4046,94,1.0
4047,420,2.0
4048,146,1.0
4049,90,1.0
4050,670,4.0
4051,220,2.0
4052,107,0.0
4053,322,4.0
4054,223,0.0
4055,102,0.0
4056,226,1.0
4057,91,2.0
4058,322,2.0
4059,434,2.0
4060,118,2.0
4061,99,2.0
4062,228,0.0
4063,83,1.0
4064,328,1.0
4065,261,0.0
4066,81,0.0
4067,270,0.0
4068,373,1.0
4069,143,1.0
4070,127,1.0
4071,282,1.0
4072,227,0.0
4073,125,3.0
4074,234,2.0
4075,95,0.0
4076,279,1.0
4077,251,3.0
4078,97,0.0
4079,286,0.0
4080,469,2.0
4081,112,1.0
4082,264,3.0
4083,245,2.0
4084,323,1.0
4085,96,0.0
4086,488,4.0
4087,97,1.0
4088,110,1.0
4089,401,2.0
4090,164,2.0
4091,104,0.0
4092,234,3.0
4093,96,0.0
4094,161,0.0
4095,246,4.0
4096,344,1.0
4097,115,0.0
4098,234,2.0
4099,92,0.0
4100,309,0.0
4101,247,2.0
4102,80,0.0
4103,290,1.0
4104,240,3.0
4105,102,0.0
4106,285,1.0
4107,228,0.0
4108,95,1.0
4109,192,0.0
4110,232,2.0
4111,93,0.0
4112,207,0.0
4113,239,3.0
4114,307,1.0
4115,100,1.0
4116,242,0.0
4117,354,2.0
4118,163,2.0
4119,270,3.0
4120,315,1.0
4121,100,1.0
4122,232,0.0
4123,340,2.0
4124,93,0.0
4125,236,1.0
4126,86,1.0
4127,288,2.0
4128,253,3.0
4129,298,2.0
4130,100,0.0
4131,237,3.0
4132,331,2.0
4133,104,1.0
4134,255,4.0
4135,377,1.0
4136,313,1.0
4137,239,2.0
4138,322,1.0
4139,96,1.0
4140,236,3.0
4141,207,2.0
4142,220,1.0
4143,479,1.0
4144,88,1.0
4145,93,0.0
4146,258,4.0
4147,490,4.0
4148,85,2.0
4149,256,2.0
4150,400,1.0
4151,148,3.0
4152,238,3.0
4153,329,0.0
4154,97,1.0
4155,243,3.0
4156,307,2.0
4157,643,4.0
4158,244,4.0
4159,105,0.0
4160,304,1.0
4161,225,0.0
4162,363,4.0
4163,103,1.0
4164,278,2.0
4165,299,1.0
4166,97,0.0
4167,264,3.0
4168,287,2.0
4169,100,1.0
4170,234,1.0
4171,86,1.0
4172,309,2.0
4173,238,2.0
4174,93,0.0
4175,270,1.0
4176,240,2.0
4177,293,0.0
4178,88,2.0
4179,235,2.0
4180,97,0.0
4181,299,2.0
4182,227,2.0
4183,87,1.0
4184,318,1.0
4185,267,0.0
4186,274,2.0
4187,88,1.0
4188,244,4.0
4189,353,0.0
4190,98,1.0
4191,240,3.0
4192,98,0.0
4193,366,2.0
4194,308,1.0
4195,229,0.0
4196,124,2.0
4197,459,1.0
4198,101,3.0
4199,89,0.0
4200,518,5.0
4201,107,0.0
4202,180,4.0
4203,238,3.0
4204,344,2.0
4205,183,3.0
4206,227,1.0
4207,88,1.0
4208,983,8.0
4209,231,0.0
4210,82,0.0
4211,450,1.0
4212,233,2.0
4213,95,2.0
4214,323,0.0
4215,226,1.0
4216,95,0.0
4217,304,1.0
4218,356,1.0
4219,866,9.0
4220,189,2.0
4221,249,3.0
4222,99,0.0
4223,302,3.0
4224,249,0.0
4225,331,3.0
4226,376,4.0
4227,229,3.0
4228,101,0.0
4229,282,0.0
4230,237,0.0
4231,79,0.0
4232,314,3.0
4233,291,1.0
4234,336,4.0
4235,159,0.0
4236,263,3.0
4237,345,2.0
4238,723,6.0
4239,231,3.0
4240,97,0.0
4241,320,3.0
4242,244,3.0
4243,350,3.0
4244,231,1.0
4245,240,1.0
4246,87,0.0
4247,298,2.0
4248,610,2.0
4249,598,6.0
4250,282,4.0
4251,230,1.0
4252,86,2.0
4253,309,2.0
4254,235,1.0
4255,94,0.0
4256,592,4.0
4257,245,3.0
4258,331,2.0
4259,105,0.0
4260,625,6.0
4261,106,1.0
4262,158,2.0
4263,231,1.0
4264,93,0.0
4265,308,1.0
4266,620,4.0
4267,126,2.0
4268,606,5.0
4269,245,2.0
4270,330,3.0
4271,102,0.0
4272,228,0.0
4273,81,0.0
4274,394,3.0
4275,232,2.0
4276,95,0.0
4277,296,2.0
4278,434,0.0
4279,143,1.0
4280,80,2.0
4281,241,3.0
4282,102,0.0
4283,318,3.0
4284,661,7.0
4285,88,1.0
4286,88,0.0
4287,250,4.0
4288,107,0.0
4289,303,2.0
4290,239,0.0
4291,334,1.0
4292,93,1.0
4293,468,4.0
4294,102,2.0
4295,173,2.0
4296,240,0.0
4297,360,0.0
4298,336,4.0
4299,249,1.0
4300,276,0.0
4301,572,9.0
4302,228,2.0
4303,91,1.0
4304,307,1.0
4305,244,3.0
4306,322,1.0
4307,99,1.0
4308,282,3.0
4309,478,1.0
4310,183,0.0
4311,242,4.0
4312,102,0.0
4313,278,1.0
4314,229,1.0
4315,90,0.0
4316,297,0.0
4317,237,3.0
4318,90,1.0
4319,327,1.0
4320,250,4.0
4321,305,1.0
4322,102,1.0
4323,235,1.0
4324,92,0.0
4325,310,1.0
4326,237,3.0
4327,96,0.0
4328,301,2.0
4329,242,1.0
4330,322,2.0
4331,85,1.0
4332,237,2.0
4333,316,1.0
4334,97,1.0
4335,239,2.0
4336,97,0.0
4337,295,3.0
4338,233,4.0
4339,383,1.0
4340,291,4.0
4341,400,4.0
4342,150,2.0
4343,100,1.0
4344,241,4.0
4345,375,0.0
4346,344,4.0
4347,243,3.0
4348,371,3.0
4349,182,3.0
4350,229,3.0
4351,102,1.0
4352,308,1.0
4353,224,0.0
4354,333,2.0
4355,96,1.0
4356,239,2.0
4357,92,0.0
4358,309,4.0
4359,207,1.0
4360,85,1.0
4361,333,3.0
4362,531,1.0
4363,333,6.0
4364,343,2.0
4365,239,3.0
4366,100,0.0
4367,283,2.0
4368,242,3.0
4369,102,0.0
4370,303,1.0
4371,230,1.0
4372,81,1.0
4373,283,2.0
4374,211,1.0
4375,528,3.0
4376,144,1.0
4377,518,2.0
4378,90,1.0
4379,200,3.0
4380,238,2.0
4381,319,2.0
4382,680,4.0
4383,238,3.0
4384,95,0.0
4385,289,0.0
4386,246,2.0
4387,92,0.0
4388,436,1.0
4389,234,1.0
4390,94,1.0
4391,278,4.0
4392,512,2.0
4393,88,1.0
4394,98,0.0
4395,247,2.0
4396,331,1.0
4397,96,1.0
4398,242,2.0
4399,95,0.0
4400,405,2.0
4401,229,1.0
4402,92,1.0
4403,289,2.0
4404,242,4.0
4405,345,0.0
4406,101,1.0
4407,233,3.0
4408,94,1.0
4409,307,2.0
4410,374,3.0
4411,195,1.0
4412,235,3.0
4413,240,3.0
4414,97,0.0
4415,168,0.0
4416,581,5.0
4417,128,1.0
4418,271,2.0
4419,279,4.0
4420,282,2.0
4421,113,1.0
4422,213,1.0
4423,86,1.0
4424,93,0.0
4425,228,3.0
4426,95,1.0
4427,172,0.0
4428,650,1.0
4429,88,0.0
4430,185,1.0
4431,236,2.0
4432,318,1.0
4433,95,1.0
4434,232,3.0
4435,92,0.0
4436,301,3.0
4437,267,0.0
4438,270,3.0
4439,98,1.0
4440,235,2.0
4441,95,0.0
4442,147,0.0
4443,544,4.0
4444,100,0.0
4445,150,2.0
4446,246,1.0
4447,663,5.0
4448,292,1.0
4449,236,2.0
4450,95,0.0
4451,291,3.0
4452,264,1.0
4453,279,1.0
4454,85,1.0
4455,244,2.0
4456,87,0.0
4457,319,2.0
4458,226,1.0
4459,86,0.0
4460,310,1.0
4461,234,3.0
4462,335,2.0
4463,109,1.0
4464,241,3.0
4465,103,0.0
4466,302,2.0
4467,248,4.0
4468,105,0.0
4469,309,2.0
4470,241,4.0
4471,351,1.0
4472,184,3.0
4473,231,1.0
4474,95,0.0
4475,283,1.0
4476,301,2.0
4477,275,0.0
4478,92,0.0
4479,242,2.0
4480,95,0.0
4481,271,0.0
4482,247,2.0
4483,91,0.0
4484,308,2.0
4485,243,4.0
4486,104,0.0
4487,643,2.0
4488,358,3.0
4489,207,1.0
4490,108,1.0
4491,269,0.0
4492,337,2.0
4493,91,1.0
4494,225,1.0
4495,92,1.0
4496,257,0.0
4497,527,4.0
4498,95,0.0
4499,340,3.0
4500,237,2.0
4501,327,2.0
4502,102,2.0
4503,255,0.0
4504,464,3.0
4505,83,1.0
4506,620,4.0
4507,295,3.0
4508,294,1.0
4509,230,2.0
4510,97,0.0
4511,259,1.0
4512,428,5.0
4513,435,2.0
4514,109,0.0
4515,241,3.0
4516,329,1.0
4517,94,1.0
4518,241,3.0
4519,102,0.0
4520,294,1.0
4521,228,2.0
4522,93,1.0
4523,304,0.0
4524,434,2.0
4525,140,2.0
4526,96,1.0
4527,238,2.0
4528,89,0.0
4529,465,7.0
4530,534,4.0
4531,99,0.0
4532,134,2.0
4533,230,3.0
4534,93,0.0
4535,492,5.0
4536,265,0.0
4537,311,3.0
4538,105,0.0
4539,241,3.0
4540,99,0.0
4541,465,2.0
4542,259,0.0
4543,313,1.0
4544,86,0.0
4545,231,0.0
4546,350,6.0
4547,220,0.0
4548,234,2.0
4549,332,0.0
4550,89,0.0
4551,247,2.0
4552,321,1.0
4553,93,0.0
4554,266,2.0
4555,181,0.0
4556,180,2.0
4557,466,1.0
4558,128,2.0
4559,99,0.0
4560,236,3.0
4561,319,3.0
4562,210,0.0
4563,229,2.0
4564,91,1.0
4565,666,4.0
4566,229,0.0
4567,356,4.0
4568,102,1.0
4569,449,0.0
4570,103,2.0
4571,95,0.0
4572,237,1.0
4573,308,0.0
4574,87,1.0
4575,238,0.0
4576,81,1.0
4577,171,1.0
4578,234,2.0
4579,96,0.0
4580,290,2.0
4581,247,2.0
4582,302,0.0
4583,88,1.0
4584,585,1.0
4585,411,5.0
4586,198,2.0
4587,241,1.0
4588,368,1.0
4589,87,1.0
4590,266,2.0
4591,980,8.0
4592,131,2.0
4593,229,1.0
4594,87,0.0
4595,318,2.0
4596,238,2.0
4597,86,0.0
4598,309,3.0
4599,241,3.0
4600,342,0.0
4601,91,0.0
4602,247,3.0
4603,333,3.0
4604,183,1.0
4605,847,10.0
4606,452,1.0
4607,100,1.0
4608,248,4.0
4609,103,0.0
4610,288,2.0
4611,232,0.0
4612,324,0.0
4613,119,2.0
4614,248,3.0
4615,305,1.0
4616,105,1.0
4617,233,3.0
4618,91,0.0
4619,309,1.0
4620,243,3.0
4621,99,0.0
4622,292,3.0
4623,236,2.0
4624,88,1.0
4625,307,1.0
4626,235,0.0
4627,337,2.0
4628,90,0.0
4629,251,1.0
4630,307,2.0
4631,93,1.0
4632,233,2.0
4633,332,1.0
4634,102,0.0
4635,383,4.0
4636,170,0.0
4637,106,1.0
4638,231,1.0
4639,96,0.0
4640,300,1.0
4641,235,2.0
4642,327,1.0
4643,98,1.0
4644,249,3.0
4645,99,0.0
4646,272,1.0
4647,229,2.0
4648,308,1.0
4649,102,0.0
4650,526,4.0
4651,691,5.0
4652,150,1.0
4653,233,3.0
4654,100,0.0
4655,380,2.0
4656,233,1.0
4657,95,1.0
4658,292,1.0
4659,234,2.0
4660,95,0.0
4661,279,2.0
4662,243,2.0
4663,358,3.0
4664,103,0.0
4665,237,2.0
4666,94,0.0
4667,299,2.0
4668,243,1.0
4669,95,2.0
4670,330,2.0
4671,408,0.0
4672,150,1.0
4673,84,1.0
4674,311,2.0
4675,245,1.0
4676,86,1.0
4677,228,0.0
4678,192,3.0
4679,206,2.0
4680,228,0.0
4681,347,3.0
4682,97,1.0
4683,265,2.0
4684,300,1.0
4685,95,1.0
4686,278,1.0
4687,291,3.0
4688,102,0.0
4689,237,1.0
4690,93,0.0
4691,286,2.0
4692,288,3.0
4693,293,0.0
4694,93,1.0
4695,233,3.0
4696,89,0.0
4697,419,2.0
4698,230,1.0
4699,347,3.0
4700,92,0.0
4701,522,4.0
4702,101,1.0
4703,372,1.0
4704,376,3.0
4705,197,2.0
4706,110,0.0
4707,375,4.0
4708,224,2.0
4709,191,0.0
4710,241,0.0
4711,294,1.0
4712,650,5.0
4713,410,1.0
4714,159,1.0
4715,91,2.0
4716,237,3.0
4717,100,0.0
4718,160,0.0
4719,256,0.0
4720,268,0.0
4721,89,0.0
4722,225,1.0
4723,89,0.0
4724,310,3.0
4725,244,3.0
4726,102,0.0
4727,386,0.0
4728,278,4.0
4729,618,2.0
4730,297,2.0
4731,243,4.0
4732,109,0.0
4733,314,2.0
4734,249,0.0
4735,326,5.0
4736,108,0.0
4737,264,2.0
4738,290,3.0
4739,101,1.0
4740,231,1.0
4741,93,1.0
4742,310,1.0
4743,390,1.0
4744,179,0.0
4745,89,2.0
4746,371,3.0
4747,202,1.0
4748,92,1.0
4749,234,1.0
4750,91,0.0
4751,307,3.0
4752,237,1.0
4753,332,2.0
4754,102,1.0
4755,243,1.0
4756,532,6.0
4757,220,2.0
4758,301,1.0
4759,270,2.0
4760,95,1.0
4761,229,0.0
4762,92,1.0
4763,292,1.0
4764,262,2.0
4765,304,1.0
4766,98,0.0
4767,244,4.0
4768,339,0.0
4769,99,1.0
4770,245,3.0
